id_ppss,nom,prenom,code_mode_exercice,categorie_audit,adresse_current,code_postal_current,commune_current,departement_current,region_current,correction_type,suggested_adresse,suggested_code_postal,suggested_commune,suggested_departement,suggested_region,confidence,source,source_url,source_snippet,search_query,status,notes
10100383040,ABBOUD,SHERINE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,ABBOUD SHERINE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10001887446,DELANGRE,THIERRY,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DELANGRE THIERRY neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10000532894,DELANOE,CATHERINE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DELANOE CATHERINE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003455234,DELAPORTE,JEAN-MARC,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DELAPORTE JEAN-MARC neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10000419373,DELATTRE,JEAN-YVES,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DELATTRE JEAN-YVES neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002888013,DELERUE,OLIVIER,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DELERUE OLIVIER neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002659653,DELESTRE,FRANCOIS,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DELESTRE FRANCOIS neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10004009675,DELFINER,BERTRAND,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DELFINER BERTRAND neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002287901,DELOIZY,MICHELE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DELOIZY MICHELE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10001507614,DELRIEU,OLIVIER,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DELRIEU OLIVIER neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002862315,DEMONET,JEAN-FRANCOIS,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DEMONET JEAN-FRANCOIS neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10101757036,DENEVA,Vanya,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DENEVA Vanya neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10000232602,DENVIL,DOMINIQUE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DENVIL DOMINIQUE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002285749,DEREEPER,OLIVIER,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DEREEPER OLIVIER neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002223047,DEREUX,Sophie-Anne,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DEREUX Sophie-Anne neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002783818,DESBORDES,Patrice,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DESBORDES Patrice neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10001384378,DESI-FRIBOURG,MARTINE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DESI-FRIBOURG MARTINE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002205002,DESTEE,ALAIN,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DESTEE ALAIN neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003838413,DEVOIZE,JEAN-LOUIS,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DEVOIZE JEAN-LOUIS neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10005164248,DEWISPELAERE,François,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DEWISPELAERE François neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10001370070,DIARD,PATRICIA,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DIARD PATRICIA neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10102276929,DIDIER-LAURENT,Adèle,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DIDIER-LAURENT Adèle neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10000689181,DOMEC,ANNE-MARIE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DOMEC ANNE-MARIE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002749405,DONNADIEU-DUQUENOY,FRANCOISE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DONNADIEU-DUQUENOY FRANCOISE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10000693456,DOUBRERE,JEAN-FRANCOIS,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DOUBRERE JEAN-FRANCOIS neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002087228,DOURNEAU-LETHIECQ,Marie-Claude,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DOURNEAU-LETHIECQ Marie-Claude neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002118163,DRESS,DOMINIQUE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DRESS DOMINIQUE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002230547,DUBOIS,François,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DUBOIS François neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002761673,DUCHE,BERNARD,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DUCHE BERNARD neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002720273,DUMAS,PATRICK,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DUMAS PATRICK neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002282324,DUPONT,Philippe,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DUPONT Philippe neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003298402,DURAND,GEORGES,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DURAND GEORGES neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002083318,DURIEU,ISABELLE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DURIEU ISABELLE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003163564,DURIF,Franck,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DURIF Franck neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10001597813,DURON-GARNIER,Emmanuelle,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DURON-GARNIER Emmanuelle neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003737193,DUSSAUX,Patrick,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,DUSSAUX Patrick neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003771010,ECK,PHILIPPE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,ECK PHILIPPE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003692455,ECOFFET,MICHEL,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,ECOFFET MICHEL neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10004871066,EL KALLAB,KAMAL,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,EL KALLAB KAMAL neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10001340974,ELGHOZI-DETRIE,DOMINIQUE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,ELGHOZI-DETRIE DOMINIQUE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002235934,ENGLES,Antoine,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,ENGLES Antoine neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10005176390,EPELBAUM,STEPHANE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,EPELBAUM STEPHANE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003762308,ESCAILLAS,JEAN-PIERRE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,ESCAILLAS JEAN-PIERRE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10001140937,EVRARD,SERGE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,EVRARD SERGE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003891974,FAILLIE,XAVIER,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FAILLIE XAVIER neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003011367,FARGÈRE-JURINE,Marie-Hélène,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FARGÈRE-JURINE Marie-Hélène neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10100844710,FAZEKAS,FERENC,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FAZEKAS FERENC neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10004990825,FELTEN,DOMINIQUE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FELTEN DOMINIQUE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10000330356,FENELON,GILLES,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FENELON GILLES neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003454328,FERRER-MONASTERIO,XAVIER,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FERRER-MONASTERIO XAVIER neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003487898,FERROIR,JEAN PIERRE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FERROIR JEAN PIERRE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003295994,FEUILLOLEY,BENEDICTE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FEUILLOLEY BENEDICTE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002520525,FEVE,JEAN-MARC,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FEVE JEAN-MARC neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003029930,FISCHER,CATHERINE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FISCHER CATHERINE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002770807,FLEURI,LAURENCE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FLEURI LAURENCE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10004982434,FLOCARD,FREDERIC,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FLOCARD FREDERIC neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003194551,FOCKS,ROLAND,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FOCKS ROLAND neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002891264,FONTAYNE-AGUIE,Sylvie,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FONTAYNE-AGUIE Sylvie neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002985611,FOUILLET,PIERRE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FOUILLET PIERRE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003452496,FOURNIER,MARIE HELENE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FOURNIER MARIE HELENE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002233806,FOURNIER,YANICK,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FOURNIER YANICK neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002349255,FRANZETTI-MASSON,Isabelle,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FRANZETTI-MASSON Isabelle neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002545878,FRESSINAUD-MASDEFEIX,CATHERINE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,FRESSINAUD-MASDEFEIX CATHERINE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003233672,GAILLARDE,ANNE-MARIE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GAILLARDE ANNE-MARIE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002980299,GAIO,JEAN-MARC,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GAIO JEAN-MARC neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002762945,GALDOS Y TOBALINA,IGNACIO,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GALDOS Y TOBALINA IGNACIO neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002217528,GALLOIS,PHILIPPE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GALLOIS PHILIPPE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002474079,GALMICHE,Jean,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GALMICHE Jean neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003055299,GARASSUS,Paul,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GARASSUS Paul neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10000438183,GARBARG-CHENON,LAURENCE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GARBARG-CHENON LAURENCE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003010229,GARNIER,Henri,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GARNIER Henri neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10000806389,GASNAULT,Jacques,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GASNAULT Jacques neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002764370,GAUBERT,MARIE-FRANCOISE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GAUBERT MARIE-FRANCOISE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10004000005,GAUTHIER,CATHERINE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GAUTHIER CATHERINE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003032504,GAUTHIER MOREL,DOMINIQUE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GAUTHIER MOREL DOMINIQUE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10101513306,GAVOILLE,Antoine,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GAVOILLE Antoine neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002425022,GEHIN,PHILIPPE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GEHIN PHILIPPE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10001122240,GENTHON,Rémy,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GENTHON Rémy neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002253580,GHAWCHE,FREDERIC,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GHAWCHE FREDERIC neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10000682053,GHNASSIA,Robert-Thierry,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GHNASSIA Robert-Thierry neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003904801,GILLET,EVELYNE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GILLET EVELYNE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003847695,GIRARD,JEAN-PIERRE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GIRARD JEAN-PIERRE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10100749810,GIRARD BOCCARA,LAURA,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GIRARD BOCCARA LAURA neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002144177,GIROUD,MAURICE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GIROUD MAURICE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002381928,GODET-KIESEL,ISABELLE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GODET-KIESEL ISABELLE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002935590,GOLFIER-PICHON,Florence,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GOLFIER-PICHON Florence neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002206521,GOMEL,JEAN JACQUES,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GOMEL JEAN JACQUES neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003048351,GONNAUD,PIERRE MARIE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GONNAUD PIERRE MARIE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10000686765,GOUJON,COLETTE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GOUJON COLETTE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10000415900,GOULON-GOEAU BRISSONNIERE,CATHERINE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GOULON-GOEAU BRISSONNIERE CATHERINE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10001336188,GRANCHER,ANNE-SOPHIE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GRANCHER ANNE-SOPHIE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003044152,GRAND,CHANTAL,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GRAND CHANTAL neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10000379544,GRAVELEAU,Philippe,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GRAVELEAU Philippe neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002233822,GRIFFIE,GILBERT,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GRIFFIE GILBERT neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002962016,GROSCLAUDE,MAX,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GROSCLAUDE MAX neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10000405885,GRYLLIA,MARIA,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GRYLLIA MARIA neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002141090,GUARD,OLIVIER,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GUARD OLIVIER neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10101715612,GUILLAUME,Maxime,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GUILLAUME Maxime neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003722120,GUILLOT,Manuela,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GUILLOT Manuela neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003350450,GUINOT,HERVE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GUINOT HERVE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002602604,GUIZIOU,Corinne,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,GUIZIOU Corinne neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003905816,HABIB,Michel,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,HABIB Michel neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10000369370,HASBOUN,Dominique,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,HASBOUN Dominique neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002233848,HAUTECOEUR,PATRICK,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,HAUTECOEUR PATRICK neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10101991288,HEBERT,Solène,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,HEBERT Solène neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002662103,HERBRETEAU,MARC,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,HERBRETEAU MARC neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10000242734,HERSON,DOMINIQUE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,HERSON DOMINIQUE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002635349,HINAULT,PIERRE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,HINAULT PIERRE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002188760,HINFRAY,Vincent,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,HINFRAY Vincent neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002980067,HOMMEL,MARC,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,HOMMEL MARC neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002228467,HOUDART,PATRICK,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,HOUDART PATRICK neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002617693,HOURMANT,PATRICK,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,HOURMANT PATRICK neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10004042197,HUBER,FRANK,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,HUBER FRANK neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10100112241,HUBSCH,CECILE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,HUBSCH CECILE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10002991163,HUCK,Noëlle,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,HUCK Noëlle neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003218384,IDEE,MARTINE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,IDEE MARTINE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10101320660,INFANTE,MARIA TERESA,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,INFANTE MARIA TERESA neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003024386,ISNARD,Hervé,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,ISNARD Hervé neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
10003062451,ISNARD,JEAN,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,,,ISNARD JEAN neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.
