id_ppss,nom,prenom,code_mode_exercice,categorie_audit,adresse_current,code_postal_current,commune_current,departement_current,region_current,correction_type,suggested_adresse,suggested_code_postal,suggested_commune,suggested_departement,suggested_region,confidence,source,source_url,source_snippet,search_query,status,notes,confidence_recherche,score,search_status,search_provider,source_nom,source_adresse,source_code_postal,source_commune,source_departement,source_region,source_siren,source_activite,source_rank,source_match_reason,review_reasons
10004982434,FLOCARD,FREDERIC,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10004982434/docteur-flocard-frederic-neurologie,"Prenez rendez-vous avec Dr Frederic FLOCARD, Neurologue à en ligne. Adresse et Téléphone : ---",FLOCARD FREDERIC neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Prendre RDV : Dr Frederic FLOCARD, Neurologue à - Mablouseblanche",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10002985611,FOUILLET,PIERRE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://sos-tel-medecin.fr/medecin/fouillet-pierre-grenoble-1,"Fouillet Pierre à Grenoble, médecin,docteur, horaires d'ouverture, téléphone, avis, plan d'accès. Toutes les infos et recommandations sur Fouillet Pierre 6 Bis Avenue Jean Perrot",FOUILLET PIERRE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Fouillet Pierre médecin à Grenoble, téléphone, adresse, horaires",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10003233672,GAILLARDE,ANNE-MARIE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10003233672/docteur-gaillarde-anne-marie-neurologie,"Prenez rendez-vous avec Dr Anne-marie GAILLARDE, Neurologue à en ligne. Adresse et Téléphone : ---",GAILLARDE ANNE-MARIE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"PRENEZ RDV : Dr Anne-marie GAILLARDE, Neurologue à",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10001122240,GENTHON,Rémy,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://agenda.direct/rendez-vous/remy-genthon/bobigny/10001122240,"Dr Rémy GENTHON Neurologie Données issues des registres publics des professionnels de santé, mises à jour régulièrement. Les coordonnées de ce praticien ne sont pas encore disponibles.",GENTHON Rémy neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Dr Rémy GENTHON - Neurologie -,,,,,,,,4,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10003904801,GILLET,EVELYNE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10003904801/docteur-gillet-evelyne-neurologie,"Présentation : Neurologue Dr Evelyne GILLET (Neurologue) exerce son activité à 1 adresse : - , La neurologie est une spécialité médicale centrée sur l'étude et le traitement des pathologies et affections pouvant toucher le système nerveux central constitué du cerveau et de la moelle épinière ou le système nerveux périphérique constitué de racines et des nerfs.",GILLET EVELYNE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"PRENEZ RDV : Dr Evelyne GILLET, Neurologue à - Mablouseblanche",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10003847695,GIRARD,JEAN-PIERRE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10003847695/docteur-girard-jean-pierre-neurologie,"Présentation : Neurologue Dr Jean-pierre GIRARD (Neurologue) exerce son activité à 1 adresse : - , La neurologie est une spécialité médicale centrée sur l'étude et le traitement des pathologies et affections pouvant toucher le système nerveux central constitué du cerveau et de la moelle épinière ou le système nerveux périphérique constitué de racines et des nerfs.",GIRARD JEAN-PIERRE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"PRENEZ RDV : Dr Jean-pierre GIRARD, Neurologue à",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10002206521,GOMEL,JEAN JACQUES,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.medecinfrance.com/medecin/medecin-gomel-jean-jacques-83447.htm,"Découvrez tout ce que vous devez savoir sur le docteur GOMEL JEAN JACQUES, ses spécialités, coordonnées, horaires de travail, recommandations des patients...",GOMEL JEAN JACQUES neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Docteur GOMEL JEAN JACQUES Neurologue à TOURCOING - Médecin en France,,,,,,,,1,nom concordant (3/3); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10000405885,GRYLLIA,MARIA,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10000405885/docteur-gryllia-maria-neurologie,"Présentation : Neurologue Dr Maria GRYLLIA (Neurologue) exerce son activité à 1 adresse : - , La neurologie est une spécialité médicale centrée sur l'étude et le traitement des pathologies et affections pouvant toucher le système nerveux central constitué du cerveau et de la moelle épinière ou le système nerveux périphérique constitué de racines et des nerfs.",GRYLLIA MARIA neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"PRENEZ RDV : Dr Maria GRYLLIA, Neurologue à - Mablouseblanche",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10004042197,HUBER,FRANK,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.editus.lu/fr/huber-frank-dr-ettelbruck-1591569,"Huber Frank (Dr) à Ettelbruck, toutes les informations pratiques sur Huber Frank (Dr) : heures d'ouvertures, téléphone, adresse. Toutes les activités de Huber Frank (Dr) : Médecin spécialiste en : Neurologie.",HUBER FRANK neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Huber Frank (Dr) - Médecin spécialiste en : Neurologie Ettelbruck,,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_etrangere_ou_hors_france;source_non_referencee
10002991163,HUCK,Noëlle,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://autour-de-moi.pro/fiche/dr-huck-noelle-marie-jacqueline/,"Retrouvez toutes les informations sur Dr Huck Noelle Marie Jacqueline, votre Neurologue, situé 4 Rue Vicat, 38000 Grenoble. Sur cette page, vous accédez aux photos, à l'adresse complète, aux horaires d'ouverture, au numéro de téléphone ainsi qu'aux avis des clients. Un formulaire de contact est également disponible pour joindre l'établissement facilement.",HUCK Noëlle neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,47,non_sure,duckduckgo,Dr Huck Noelle Marie Jacqueline - Autour de moi,"Retrouvez toutes les informations sur Dr Huck Noelle Marie Jacqueline, votre Neurologue, situé 4 Rue Vicat",38000,complète aux d'ouverture,,,,,1,nom partiel (1/2); profession neurologue détectée; localité extraite du snippet,pas_adresse_extraite;localite_absente;score_faible;nom_partiel;source_non_referencee
10101320660,INFANTE,MARIA TERESA,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10101320660/docteur-infante-maria-teresa-neurologie,"Prenez rendez-vous avec Dr Maria teresa INFANTE, Neurologue à en ligne. Adresse et Téléphone : ---",INFANTE MARIA TERESA neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Prendre RDV : Dr Maria teresa INFANTE, Neurologue à",,,,,,,,1,nom concordant (3/3); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10002477577,JACQUARD-JAVAUX,SOPHIE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10002477577/docteur-jacquard-javaux-sophie-neurologie,"Prenez rendez-vous avec Dr Sophie JACQUARD-JAVAUX, Neurologue à en ligne. Adresse et Téléphone : ---",JACQUARD-JAVAUX SOPHIE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Prendre RDV : Dr Sophie JACQUARD-JAVAUX, Neurologue à",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10005192264,KAZADI,Annabelle,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.medecinbelgique.com/medecin/medecin-kazadi-annabelle-40212.htm,À propos du Dr KAZADI Annabelle Plus d'informations à propos du docteur. Médecin spécialiste en neurologie Spécialités Neurologue,KAZADI Annabelle neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Docteur KAZADI Annabelle Neurologue à Bruxelles - Médecin en Belgique,,,,,,,,2,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_etrangere_ou_hors_france;source_non_referencee
10002423761,KIESMANN,Michèle,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://agenda.direct/rendez-vous/michele-kiesmann/strasbourg/10002423761,"Dr Michèle KIESMANN Neurologie Données issues des registres publics des professionnels de santé, mises à jour régulièrement. Les coordonnées de ce praticien ne sont pas encore disponibles.",KIESMANN Michèle neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Dr Michèle KIESMANN - Neurologie - Agenda Direct,,,,,,,,4,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10002412640,KRIEGER,JEAN,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10002412640/docteur-krieger-jean-neurologie,"Prenez rendez-vous avec Dr Jean KRIEGER, Neurologue à en ligne. Adresse et Téléphone : ---",KRIEGER JEAN neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Prendre RDV : Dr Jean KRIEGER, Neurologue à - Mablouseblanche",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10003986428,LABARRE-VILA,ANNICK,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10003986428/docteur-labarre-vila-annick-neurologie,"Présentation : Neurologue Dr Annick LABARRE-VILA (Neurologue) exerce son activité à 1 adresse : - , La neurologie est une spécialité médicale centrée sur l'étude et le traitement des pathologies et affections pouvant toucher le système nerveux central constitué du cerveau et de la moelle épinière ou le système nerveux périphérique constitué de racines et des nerfs.",LABARRE-VILA ANNICK neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"PRENEZ RDV : Dr Annick LABARRE-VILA, Neurologue à",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10004830666,LABAUGE,FAWZIA,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10004830666/docteur-labauge-fawzia-neurologie,"Prenez rendez-vous avec Dr Fawzia LABAUGE, Neurologue à en ligne. Adresse et Téléphone : ---",LABAUGE FAWZIA neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Prendre RDV : Dr Fawzia LABAUGE, Neurologue à - Mablouseblanche",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10001102093,LANOE,YVES,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.medecinfrance.com/medecin/medecin-lanoe-yves-83872.htm,"Découvrez tout ce que vous devez savoir sur le docteur LANOE YVES, ses spécialités, coordonnées, horaires de travail, recommandations des patients...",LANOE YVES neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Docteur LANOE YVES Neurologue à AULNAY SOUS BOIS - Médecin en France,,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10003010781,LAPRAS,Jérôme,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://neurologue.autour-de-moi.com/lapras-jerome-1497115.html,"Voici toutes les informations sur le Neurologue Lapras Jerôme qui se trouve au 4 Rue Mi-Carême, 42000 Saint-Étienne (42). Sur cette fiche vous trouverez les photos, l'adresse, les horaires d'ouverture, le numéro de téléphone et les avis clients.",LAPRAS Jérôme neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,47,non_sure,duckduckgo,Lapras Jerôme à Saint-Étienne | 10 Avis,Voici toutes les informations sur le Neurologue Lapras Jerôme qui se trouve au 4 Rue Mi-Carême,42000,fiche vous trouverez,,,,,1,nom partiel (1/2); profession neurologue détectée; localité extraite du snippet,pas_adresse_extraite;localite_absente;score_faible;nom_partiel;source_non_referencee
10003332136,LEBHAR,Yves,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10003332136/docteur-lebhar-yves-neurologie,"Présentation : Neurologue Dr Yves LEBHAR (Neurologue) exerce son activité à 1 adresse : - , La neurologie est une spécialité médicale centrée sur l'étude et le traitement des pathologies et affections pouvant toucher le système nerveux central constitué du cerveau et de la moelle épinière ou le système nerveux périphérique constitué de racines et des nerfs.",LEBHAR Yves neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"PRENEZ RDV : Dr Yves LEBHAR, Neurologue à - Mablouseblanche",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10001003374,LEGER,SOPHIE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10001003374/docteur-leger-collomb-sophie-neurologie,"Présentation : Neurologue Dr Sophie LEGER-COLLOMB (Neurologue) exerce son activité à 1 adresse : - , La neurologie est une spécialité médicale centrée sur l'étude et le traitement des pathologies et affections pouvant toucher le système nerveux central constitué du cerveau et de la moelle épinière ou le système nerveux périphérique constitué de racines et des nerfs.",LEGER SOPHIE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"PRENEZ RDV : Dr Sophie LEGER-COLLOMB, Neurologue à",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10000450568,LIDY,CLAUDE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.medecinfrance.com/medecin/medecin-lidy-claude-83937.htm,"Découvrez tout ce que vous devez savoir sur le docteur LIDY CLAUDE, ses spécialités, coordonnées, horaires de travail, recommandations des patients...",LIDY CLAUDE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Docteur LIDY CLAUDE Neurologue à PARIS - Médecin en France,,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10000210509,LYON CAEN,OLIVIER,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://fr.wikipedia.org/wiki/Olivier_Lyon-Caen,"Olivier Lyon-Caen, né le 5 janvier 1947 dans le 16e arrondissement de Paris, est un neurologue et un universitaire français.",LYON CAEN OLIVIER neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Olivier Lyon-Caen — Wikipédia,,,,,,,,1,nom concordant (3/3); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10001822658,MACRON,JEAN-MICHEL,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://agenda.direct/rendez-vous/jean-michel-macron/salouel/10001822658,"Dr Jean-Michel MACRON Neurologie Données issues des registres publics des professionnels de santé, mises à jour régulièrement. Les coordonnées de ce praticien ne sont pas encore disponibles.",MACRON JEAN-MICHEL neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Dr Jean-Michel MACRON - Neurologie - agenda.direct,,,,,,,,2,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10000402668,MARION,Marie-Helene,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.meditsimple.com/fr/practitioners/dr-marie-helene-marion/6307,"Découvrez Dr Marie-Helene Marion. Consultez son profil pour en savoir plus sur ses qualifications, voir les avis de ses patients et prendre rendez-vous en ligne facilement.",MARION Marie-Helene neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Dr Marie-Helene Marion, Neurologie - MEDitSIMPLE",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10003030367,MAUGUIERE,FRANCOIS,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10003030367/docteur-mauguiere-francois-neurologie,"Présentation : Neurologue Pr Francois MAUGUIERE (Neurologue) exerce son activité à 1 adresse : - , La neurologie est une spécialité médicale centrée sur l'étude et le traitement des pathologies et affections pouvant toucher le système nerveux central constitué du cerveau et de la moelle épinière ou le système nerveux périphérique constitué de racines et des nerfs.",MAUGUIERE FRANCOIS neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"PRENEZ RDV : Pr Francois MAUGUIERE, Neurologue à - Mablouseblanche",,,,,,,,3,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10002970399,MEYRIEUX,YVETTE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10002970399/docteur-meyrieux-yvette-neurologie,"Prenez rendez-vous avec Dr Yvette MEYRIEUX, Neurologue à en ligne. Adresse et Téléphone : ---",MEYRIEUX YVETTE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Prendre RDV : Dr Yvette MEYRIEUX, Neurologue à - Mablouseblanche",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10101723152,MONTA,ANAE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.optimicall.nc/client/dr-monta-anae/,"Le Dr Monta est neurologue diplômé de la Faculté de Médecine de Marseille, avec une spécialisation en électrophysiologie clinique, notamment ENMG (électro-neuro-myogramme) et EEG. Le Dr Anaé Monta est neurologue à Nouméa, au sein de la Galerie Port Plaisance. Elle propose des consultations spécialisées en neurologie pour adultes et adolescents, ainsi que des examens techniques tels ...",MONTA ANAE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Dr Monta Anae (Neurologue Nouméa) : RDV en ligne avec OPTIMICALL,,,,,,,,2,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10002205713,MONTAGNE,BERNARD,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.reco-doc.com/neurologue-dr-bernard-montagne,"Prenez RDV en ligne avec DR BERNARD MONTAGNE : Neurologue, à sur Reco Doc, et recommandez-le si vous l'aimez.",MONTAGNE BERNARD neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Prenez RDV et recommandez DR BERNARD MONTAGNE, Neurologue.",,,,,,,,5,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10102183331,MORANDO,Chloé,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://supermedecin.fr/medecin/morando-chloe,"Morando Chloé, affecté(e) en Neurologie à Bordeaux en 2020 (rang 854 ECN — 32/125 en Neurologie).",MORANDO Chloé neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Morando Chloé — Neurologie (rang 854, 2020) · Supermédecin",,,,,,,,2,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_etrangere_ou_hors_france;source_non_referencee
10002682168,MORRISSEY,SEAN,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10002682168/docteur-morrissey-sean-neurologie,"Prenez rendez-vous avec Dr Sean MORRISSEY, Neurologue à en ligne. Adresse et Téléphone : ---",MORRISSEY SEAN neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"Prendre RDV : Dr Sean MORRISSEY, Neurologue à - Mablouseblanche",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10002427861,MUTSCHLER,Véronique,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.horairesdouverture24.fr/filiale/Strasbourg-Dr%20V%E9ronique%20Mutschler%20-%20Neurologue-5118578U.html,"Actuellement ouvert? Horaires d'ouverture de „Dr Véronique Mutschler - Neurologue"" à Strasbourg Horaires d'ouverture Numéro de téléphone Données de contact Adresse ★ Avis. Voir maintenant !",MUTSCHLER Véronique neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Dr Véronique Mutschler - Neurologue à Strasbourg,,,,,,,,3,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_etrangere_ou_hors_france;source_non_referencee
10107554932,MÉREAUX,Jean-Loup,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.doctoome.com/s/neurologue/paris-12eme-75012/jean-loup-mereaux,"Le neurologue traite également des pathologies infectieuses comme la méningite ou l'encéphalite. Prenez rendez-vous dès à présent avec le Dr Jean-loup MéREAUX, neurologue à Paris.",MÉREAUX Jean-Loup neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Dr Jean-loup MéREAUX - Neurologue à Paris - Doctoome,,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10003892113,NEGRE,CHRISTIAN,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.medecinfrance.com/medecin/medecin-negre-christian-83304.htm,"Découvrez tout ce que vous devez savoir sur le docteur NEGRE CHRISTIAN, ses spécialités, coordonnées, horaires de travail, recommandations des patients...",NEGRE CHRISTIAN neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Docteur NEGRE CHRISTIAN Neurologue à PERPIGNAN - Médecin en France,,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10100153138,NJEUKUI TCHOUA,JULES,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.medecinbelgique.com/medecin/medecin-njeukui-tchoua-jules-30706.htm,"Découvrez tout ce que vous devez savoir sur le docteur Njeukui Tchoua Jules, ses spécialités, coordonnées, horaires de travail, recommandations des patients...",NJEUKUI TCHOUA JULES neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Docteur Njeukui Tchoua Jules Neurologue à Tournai - Médecin en Belgique,,,,,,,,1,nom concordant (3/3); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_etrangere_ou_hors_france;source_non_referencee
10100552719,OPRISAN,BOGDAN,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mediculmeu.com/medic/Iasi/Oprisan-Bogdan_40842.php,"Medicul Oprisan Bogdan - medic Specialist in Neurologie din judetul Iasi cu datele: adresa, telefon, cabinet",OPRISAN BOGDAN neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Oprisan Bogdan doctor medic Specialist in Neurologie din Iasi,,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10003209268,PAGES,MICHEL,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.pagesjaunes.fr/pros/62720672,"MICHEL BREGIGEON à Marseille Neurologue : adresse, photos, retrouvez les coordonnées et informations sur le professionnel",PAGES MICHEL neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,MICHEL BREGIGEON Marseille - Neurologue (adresse) - Pages Jaunes,,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_non_referencee
10002063229,PAULIN,MARTINE,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.mablouseblanche.fr/pro/A10002063229/docteur-paulin-martine-neurologie,"Présentation : Neurologue Dr Martine PAULIN (Neurologue) exerce son activité à 1 adresse : - , La neurologie est une spécialité médicale centrée sur l'étude et le traitement des pathologies et affections pouvant toucher le système nerveux central constitué du cerveau et de la moelle épinière ou le système nerveux périphérique constitué de racines et des nerfs.",PAULIN MARTINE neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,"PRENEZ RDV : Dr Martine PAULIN, Neurologue à - Mablouseblanche",,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;annuaire_medical
10002432440,PICARD,Fabienne,,mode_vide_adresse_departement_vides,,,,,,adresse_to_search,,,,,,ambigu,to_verify_external_search,https://www.hug.ch/neurologie/dre-fabienne-picard,"La Professeure Fabienne Picard est médecin adjointe dans l'unité d'Epileptologie du Service de Neurologie des Hôpitaux Universitaires de Genève, et professeure associée à la Faculté de Médecine de Genève depuis septembre 2019.",PICARD Fabienne neurologue,to_verify,Aucune suggestion déterministe ; recherche externe requise.,non_sure,55,non_sure,duckduckgo,Dre Fabienne Picard - médecin adjointe Unité d'épileptologie - HUG,,,,,,,,1,nom concordant (2/2); profession neurologue détectée,pas_adresse_extraite;localite_absente;source_etrangere_ou_hors_france;source_non_referencee
